	Unnamed: 0	idx	path	token	sentence	context	predicted_labels	classifier_confidence
3440	4553	695276	3.0/1958/07/31/abkehr-vom-kommunismus.x.xml	erzähler	Regler ist nicht Politiker, sondern Erzähler; nicht Theoretiker, sondern Darsteller von erlebten Situationen.	['Jüngere Leser finden in Reglers Buch die Atmosphäre der zwanziger Jahre in Deutschland so lebendig wiedergegeben wie selten, verwoben freilich mit persönlichen und persönlichsten Erlebnissen aller Art.', 'Es ist ein Buch, das die politischen Fragen auf oft naive, aber vielleicht deshalb faszinierende Weise anpackt.', 'Regler ist nicht Politiker, sondern Erzähler; nicht Theoretiker, sondern Darsteller von erlebten Situationen.', 'Eigentlich sind es sechs Bücher in einem; sechs Bücher, von denen jedes die Leidensstationen eines wachen und allmählich kritisch werdenden Menschen bezeichnet: Jugend und Weltkrieg; Revolution und Weimarer Republik, Exil: zunächst Frankreich, dann Sowjetunion; Saarkampf, wieder Sowjetunion, Moskauer Prozesse; Frontkampf um die Spanische Republik; zweites französisches Exil, zweiter Weltkrieg und Flucht nach Mexiko.', 'Stationen eines Lebens, Stationen der Geschichte unserer Tage.']	non-fic	0.9984501600265503
3441	1734	342328	3.0/1966/01/07/zweimal-das-zweigeteilte.xml	erzähler	Der Erzähler Simmel weicht dem handfesten Effekt nirgends aus, selbst auf die Gefahr der Knalligkeit nicht.	['Es mag Temperamentssache sein, welchem der beiden Versuche, das Thema zu meistern, man den Vorzug gibt – am besten wohl beiden.', 'Der Vergleich lohnt, weil hier zwei diametrale Positionen der heutigen deutschen Literatur markiert werden.', 'Der Erzähler Simmel weicht dem handfesten Effekt nirgends aus, selbst auf die Gefahr der Knalligkeit nicht.', 'Menschenschicksale entwickeln sich auch bei ihm an der Berliner Mauer, doch bekommen wir nicht etwa zwei, sondern etwa zehn oder zwanzig Ansichten des Problems vorgesetzt – so komplex ist die Handlung, so reich sein Personenverzeichnis.', 'Der Fluchtweg, der bei Johnson bis an die dänische Grenze geführt wird, verläuft bei ihm durch einen Tunnel, den Studenten unterhalb der Mauer errichten.']	non-fic	0.9984427094459534
3442	1712	340855	3.0/1974/11/29/nichts-gutes-ueber-tatar.xml	erzählers	Kossolapow hatte den Abdruck eines Romans von Ilja Wergassow vorgesehen, eines im Ausland unbekannten Erzählers.	['Gegen einen liberalen Kurs von „Nowyj Mir“ sprechen allerdings auf den ersten Blick die Umstände, die zur Absetzung des vorsichtig konservativen Chefredakteurs Kossolapow führten.', 'Sie werfen zugleich ein Licht auf die Behandlung der Nationalitätenpolitik – ein diffiziles Thema für die Sowjetunion.', 'Kossolapow hatte den Abdruck eines Romans von Ilja Wergassow vorgesehen, eines im Ausland unbekannten Erzählers.', 'Der erste Teil war schon im Druck und geheftet, da mußte er auf Einspruch von oben wieder herausgelöst werden.', 'Wergassow, vor dem Krieg ursprünglich Fliegeroffizier, mußte krankheitshalber aus dem Dienst ausscheiden und zog des warmen Klimas wegen auf die Krim.']	non-fic	0.9924224019050598
3443	1571	333651	3.0/1981/10/16/nieder-mit-den-alpen.xml.xml	erzähler	Hätte er diese Arbeit nicht beenden können, würde er im Ortsgasthaus wenigstens eine „Rede von der Pflicht“ gehalten haben, Meyers Erzähler ist ein Intellektueller.	['Zwar gibt es auch „In Trubschachen“ Inzucht, Mord, Trinker, aber die hypothetischen Spaziergänge des Erzählers durchs Emmental werden nicht von Unwettern bedroht, sondern von Gedanken an Kant begleitet.', 'Wäre der Erzähler nach Trubschachen gereist, hätte er dort eine Arbeit über Kant beenden wollen.', 'Hätte er diese Arbeit nicht beenden können, würde er im Ortsgasthaus wenigstens eine „Rede von der Pflicht“ gehalten haben, Meyers Erzähler ist ein Intellektueller.', 'Bönis Figuren ist noch kein Vertreter dieser Gruppe begegnet.', 'Die Intellektuellen scheuen die Mühen der Gebirge.']	non-fic	0.9836433529853821
3444	1485	328690	3.0/1962/05/25/geschichten-als-spielzeu.xml	erzähler	Es ist Marionettenkunst, die dieser Erzähler spielen läßt.	['Ja, eigentlich lassen sich die Fabeln aus der Sprache gar nicht abziehen: Nur die Worte machen hier Geschichte, benehmen sich wie auf Steinbergs Zeichnungen der Strich, nur in ihnen erfüllt sich die Pointe, nur sie halten auch das Unmöglichste glaubwürdig und wahr.', 'Tatsächlich, die verworrene und genaue Welt der großen Karikatur feiert in diesem Band literarische Wiedergeburt, ihre Alpträume, ihre heitere Geometrie, diese widersprüchliche Hochzeit von Berechnung, Grazie und bösem Blick.', 'Es ist Marionettenkunst, die dieser Erzähler spielen läßt.', 'Ruckhaft, sprunghaft und doch mit Anmut bewegt er seine Figuren und Geschichten vorwärts.', 'Er läßt sie in Irrgärten laufen – „Der Irrgarten“ heißt nicht umsonst eine Geschichte – dort ziehen sie den Leser in eine in sich geschlossene Welt voller Windungen und Kehren.']	non-fic	0.9983221888542175
3445	5980	876407	3.0/1990/11/09/wortlose-doerfer.xml.xml	erzählerin	In der schönen Begegnung der Erzählerin mit Vjera wird übers Ungenügen der Worte nicht geredet, es wird gezeigt: das Wichtigste sagt Vjera nicht, sie singt es in Worten, die die Erzählerin nicht versteht.	"['Seine Augen waren blau, von einem tiefen Grau bedeckt wie das Wasser, und die Pupillen so groß, als hätten wir unsere Kindheit miteinander verlebt und uns nun wiedergefunden "" Das ist natürlich hart am Kitsch - und doch entgeht Hanna Johansen dem Kitsch immer wieder.', 'So direkt und eindeutig wie eben ist sie sonst nicht, im Gegenteil: Das Verführerische an ihrer Kunst ist das Indirekte und Knappe, das Vieldeutige und Verborgene.', 'In der schönen Begegnung der Erzählerin mit Vjera wird übers Ungenügen der Worte nicht geredet, es wird gezeigt: das Wichtigste sagt Vjera nicht, sie singt es in Worten, die die Erzählerin nicht versteht.', 'Auf Russisch singt sie ihr Puschkins Liebeslied an Anna Kern.', 'Und alles ist klar.']"	non-fic	0.9599089622497559
3446	2081	360690	3.0/1998/08/20/Wischinski_kauft_dem_Erz.xml	erzähler	Für ein paar Streifzüge tut sich der Erzähler mit Wischinski zusammen, der, wie seine Vorgänger im Werk von Genazino, offensichtlich eine bedächtige ästhetische Existenz in Frankfurt am Main führt.	"['Zu nennen wäre ein Dr. Wolters, der fanatisch ins Vakuum hineinforscht und von seinen Kollegen an der Universität abschätzig als ""verwerfungsgehemmten Textbürokraten"" spricht.', 'Des weiteren der ferne Bekannte Wischinski, eine Art Heiratsschwindler im Kulturmilieu, der seiner Umgebung permanent Kulturprojekte, Kulturideen aufschwatzt, die es nicht gibt und nie geben wird.', 'Für ein paar Streifzüge tut sich der Erzähler mit Wischinski zusammen, der, wie seine Vorgänger im Werk von Genazino, offensichtlich eine bedächtige ästhetische Existenz in Frankfurt am Main führt.', 'Sie schließen einen seltsamen Handel ab.', 'Wischinski geht für den Erzähler eine neue Hose kaufen, was dieser nicht über sich bringt.']"	fic	0.9995847344398499
3447	2325	369869	3.0/1991/10/11/die-romanze-mit-dem-publ.xml	erzähler	Viele Lyriker haben das Genre gewechselt, Journalisten wirken gleichzeitig als Erzähler, Literatur- oder Geschichtsprofessoren verfassen historische Romane.	['Das spanische Publikum zieht heute in Kino und Theater das Fremde dem Eigenen vor, nicht jedoch beim Roman.', 'Der Erfolg von Autoren wie Antonio Munoz Molina, Luis Landero oder Jose Luis Sampedro beweisen, daß das Publikum spanische Werke genauso aufnimmt wie ausländische Renner.', 'Viele Lyriker haben das Genre gewechselt, Journalisten wirken gleichzeitig als Erzähler, Literatur- oder Geschichtsprofessoren verfassen historische Romane.', 'Die Verwechslung von Kultur und Demokratie führt dazu, daß einige Amateure den Wunsch zu schreiben schon mit Literatur verwechseln.', 'Gewiß wird nach wie vor Lyrik geschrieben.']	non-fic	0.9984523057937622
3448	7136	1082075	3.0/1999/05/20/O_Mann.xml.xml	erzähler	"""David Sedaris, Erzähler, Stückeschreiber, Kolumnist und Autor des Bestsellers Barrel Fever; lebt in New York"" teilt er uns mit."	"['Wird Zeit, von ihm zu reden.', 'Sein Verlag ist da allerdings sehr zurückhaltend.', '""David Sedaris, Erzähler, Stückeschreiber, Kolumnist und Autor des Bestsellers Barrel Fever; lebt in New York"" teilt er uns mit.', 'Im Buch, auf der hinteren Klappe, lesen wir: ""David Sedaris, Erzähler, Stückeschreiber, Kolumnist und Autor der Bestseller Barrel Fever und Holidays on Ice, lebt in New York.""', 'Macht sich, der junge (?)']"	fic	0.9993646740913391
3449	2162	364527	3.0/1969/10/24/die-schachtel-in-der-sch.xml	erzähler	Oder die interessante Version vom Ende Friedrichs des Großen: Der Erzähler behauptet herausgefunden zu haben, daß Friedrich II.	['Oder „Leise rieselt der Schnee“, eine Burleske um zwei englische Knaben, die herausgefunden haben, daß jedesmal ein Familienmitglied stirbt, wenn Weihnachtslieder gespielt werden.', 'Auf diese Weise bringen sie die gesamte Verwandtschaft um, bis sie als Alleinerben schließlich einer Unvorsichtigkeit zum Opfer fallen.', 'Oder die interessante Version vom Ende Friedrichs des Großen: Der Erzähler behauptet herausgefunden zu haben, daß Friedrich II.', 'von Preußen nach 1741 mit einem Doppelgänger ausgewechselt worden ist.', 'Nach der Schlacht bei Mollwitz sei Friedrich, trotz der Warnungen Schwerins, in österreichische Gefangenschaft geraten; Maria Theresia habe die preußischen Agenten verwirrt, indem sie auf einem zweiten Schloß einen Doppelgänger gefangensetzen ließ; die Preußen befreiten den Falschen, was sie aber nicht zugaben.']	non-fic	0.9984171390533447
3450	6477	893224	3.0/2003/01/30/Die_Kunst_des_Schicksals.xml	erzähler	"So beschreibt ihm nun der Erzähler mit allen Mitteln der Kunst, wie man ein Gemälde beschreibt, diese junge Geigerin und stiftet, ahnend vielleicht, eine dauerhafte ""Liebesgeschichte""."	"['Der junge Musikwissenschaftler stellt dem Kritiker die mit ihm lose befreundete Geigerin Johanna Flier vor.', 'Und er beschreibt dem Blinden diese Frau, vielleicht auch, weil van Vlooten ihm erzählt hatte, dass er sich nicht verlieben, weil er sich kein Bild von einer Frau machen könne.', 'So beschreibt ihm nun der Erzähler mit allen Mitteln der Kunst, wie man ein Gemälde beschreibt, diese junge Geigerin und stiftet, ahnend vielleicht, eine dauerhafte ""Liebesgeschichte"".', 'Doch er weiß nur, was in Bordeaux passiert war, nichts über die Folgen.', 'Erst auf dem Flug nach Salzburg, zehn Jahre später, erzählt van Vlooten (Vierter Satz: Con moto.']"	non-fic	0.6064050793647766
3451	6389	890609	3.0/2003/03/27/L-Gruenter.xml.xml	erzähler	Mal lenkt ein behutsamer Erzähler die Aufmerksamkeit auf eine der Chiffren: „Vielleicht flatterten Miriams Wimpern, ob es das war, das Rollen des Tabaks oder die Haarsträhne, die ihm so schwarz ins Gesicht fiel – man weiß, Frauen sind anfällig für solche Sentimentalitäten“ …die Haarsträhne wird es sein.	['Ich stehe am Fenster, Windstille, nichts rührt sich“, lautet das Ende.', '„Sie fallen zu Boden und bleiben liegen.“  Meist reden diese Stimmen, ein Kind, eine Witwe im Ruhestand, so nah und lebendig, dass man ihren Atem am Ohr spürt.', 'Mal lenkt ein behutsamer Erzähler die Aufmerksamkeit auf eine der Chiffren: „Vielleicht flatterten Miriams Wimpern, ob es das war, das Rollen des Tabaks oder die Haarsträhne, die ihm so schwarz ins Gesicht fiel – man weiß, Frauen sind anfällig für solche Sentimentalitäten“ …die Haarsträhne wird es sein.', 'Diese Epiphanien brauchen keine Ankündigung mehr, kein „plötzlich“, sie fallen wie ein Lichtstreif aufs Meer oder der Blick auf eine Geste, etwa „eine eigentümliche Art, den Kopf zu senken wie ein Vogel, wenn sie das Feuerzeug tief vor die Brust hielt und aufschnappen ließ“.', 'Dann wieder verwandeln sich Erinnerungen hinterrücks in visionäre Albträume.']	fic	0.9996517896652222
3452	5809	867020	3.0/1980/11/28/schreiben-fuer-deutschla.xml	erzähler	Dies wird wichtig für Schleefs Epos, das viel wagt: Gestützt nur auf wenige Briefe und einige genau erinnerte Berichte, versetzt Sich der männliche Erzähler in die weibliche, mütterliche Figur, die er reden läßt.	['Die rudimentäre Sprache von Kleinbauern und Tagelöhnern hat nichts Kaltes, sondern kommt aus dem Einverständnis von Leuten, die eng aufeinander leben.', 'Sie ist Ausdruck nicht einer durch die technische Welt verstärkten, wenn nicht erzeugten Fremdheit, sondern der Vertrautheit, die sich im Kopfnicken, Anblicken, Zwinkern rascher, inniger bewährt als in sprachlicher Formulierung.', 'Dies wird wichtig für Schleefs Epos, das viel wagt: Gestützt nur auf wenige Briefe und einige genau erinnerte Berichte, versetzt Sich der männliche Erzähler in die weibliche, mütterliche Figur, die er reden läßt.', 'Ein gigantischer Akt sprachlicher Mimikry.', 'Das ganze Buch, vom Verlag, angekündigt als 1.']	non-fic	0.9926550388336182
3453	6682	958608	3.0/2012/05/31/L-B-Pauls.xml.xml	erzählern	Unter den namhaften argentinischen Erzählern gibt es kaum jemanden, der dieses Thema nicht behandelt, zumindest berührt hätte.	['Nach einer Phase eskalierender Gewalt zwischen der immer weiter nach rechts driftenden Staatsmacht und militanten linken Gruppen etablierte das Militär 1976 eine brutale Diktatur, die mehr als sieben Jahre dauerte und an die 30.000 Menschen »verschwinden« ließ.', 'Über dieses nationale Trauma ist viel geschrieben worden – und wird noch viel geschrieben werden müssen.', 'Unter den namhaften argentinischen Erzählern gibt es kaum jemanden, der dieses Thema nicht behandelt, zumindest berührt hätte.', 'Mittlerweile weicht der Kult um die Toten und Verschwundenen einer vorsichtig nüchternen Betrachtungsweise.Wir haben uns geirrt , ein Roman von Martín Caparrós, Jahrgang 1957, ist da ein wichtiges Beispiel.', 'Alan Pauls, nur zwei Jahre jünger, betreibt die Verweigerung des Heldenhaften mit großer Konsequenz.']	non-fic	0.9982315897941589
3454	1493	329282	3.0/1962/03/30/fuenf-dollar-fuer-das-ge.xml	erzähler	Ein Architekt kann auch ein Erzähler sein; zunächst einmal erzählt er sich selber Geschichten und sieht seine eigenen Welten.	['Ich fragte ihn: „War das alles noch Prärie, als Sie die Häuser bauten?', 'Zum Beispiel das Haus der Robies?“ Er antwortete: „Nein, da war ’ne Prärie mehr, es lag ja ganz nahe der Universität Chikago; aber der Geist der Prärie wurde mit diesen Häusern und in ihnen eingefangen.“ – „Ja, das ist wahr, ich bin noch nicht auf der Prärie gewesen, aber ich glaube, man erhält einen Eindruck von dem, was sie ist.“ Viele Jahre später ist es mir klar geworden, daß auch ich sehr oft über die Erfordernisse eines Programms hinausgehen mußte, über die Tatsachen und die wirkliche Umgebung, und einen Faden spann, ein eigenes Gewebe schuf, sobald ich zu zeichnen begann oder nur schöpferisch zu denken.', 'Ein Architekt kann auch ein Erzähler sein; zunächst einmal erzählt er sich selber Geschichten und sieht seine eigenen Welten.', 'So war ich denn also nach Spring Green hinausgefahren, um Mr. Wright zu besuchen, und es war wirklich wunderbar.', 'Ich hatte ganz einfach das Gefühl, als befinde ich mich in einem japanischen Tempelgelände, oder wie man es auch nennen mochte.']	non-fic	0.9943863153457642
3455	2155	364248	3.0/1969/10/03/der-muell-um-uns-haeuft-.xml	erzähler	Das Ereignis, ein Mord, erscheint als ein Fremdes und Unbekanntes, demgegenüber der Erzähler und Täter in jener bleichen Unschuld verharrt, mit der Brechts Jakob Apfelböck die Eltern erschlug und sie in den Wäscheschrank sperrte.	['Die Frau hat ihn betrogen, und er hat sie ermordet und im Teich versenkt.', 'Aber schon diese Geschichte muß aufgefunden werden, sie wird nicht mehr erzählt, ja, bezeichnenderweise ist der Erzähler und Täter in ihr nicht mehr aktiv, die Fabel passiert ihm, sie drängt sich ihm, als ein Verdrängtes, ruckartig auf.', 'Das Ereignis, ein Mord, erscheint als ein Fremdes und Unbekanntes, demgegenüber der Erzähler und Täter in jener bleichen Unschuld verharrt, mit der Brechts Jakob Apfelböck die Eltern erschlug und sie in den Wäscheschrank sperrte.', 'In der düsteren, verfremdeten, abseitigen und zugleich so alltäglichen Welt, von der Ror Wolf seine eigentümlichen Berichte gibt, sind keine Individuen mehr, sondern nur noch Figuren.', 'Wie in Becketts„Comment c’est“ Bim, Born, Bam und Bern, erscheinen bei Wolf die ununterscheidbaren Pilzer und Pelzer.']	fic	0.9996637105941772
3456	8243	1184709	3.0/1976/07/30/talfahrt-durch-das-eigen.xml	erzählers	Schemenhaft bleibt des Erzählers Hilfs-Ich, der junge Arzt Dr. Kofler, der mit März in Kontakt zu kommen sucht, aber ihm nicht entscheidend helfen kann: ein Substrat für kritische Aphorismen, über dessen Menschlichkeit nicht mehr zu erfahren ist als – bezeichnend genug – eine Stimmung von resignierter Bitterkeit, Technisch ist das freilich nicht ganz bewältigt.	['Fast im Stil einer fingierten Dokumentation reiht Kipphardt, bewußt kunstlos, lakonische Notate, Äußerungen und Gedichte des Patienten, Auszüge aus der Krankengeschichte, Tagebucheintragungen des Arztes, Interviewfetzen: Spiegelscherben, mit scharfen Bruchrändern und ohne Kitt gefügt zum fragmentarischen Mosaik eines Lebenslaufes.', 'Hinter diesem kargen Dossier über die Zerstörung eines durch Sensibilität, Phantasie und frühe Traumatisierung zum ewigen Verlierer konditionierten Menschen verleugnet sich das Erzähler-Ich; es überläßt das scheinbar kaum geordnete Material ohne deutenden Eingriff sich selbst.', 'Schemenhaft bleibt des Erzählers Hilfs-Ich, der junge Arzt Dr. Kofler, der mit März in Kontakt zu kommen sucht, aber ihm nicht entscheidend helfen kann: ein Substrat für kritische Aphorismen, über dessen Menschlichkeit nicht mehr zu erfahren ist als – bezeichnend genug – eine Stimmung von resignierter Bitterkeit, Technisch ist das freilich nicht ganz bewältigt.', 'Woher kommen, wenn es einen souverän über den Stoff gebietenden Erzähler nicht gibt, Sätze wie diese:„An einem kalten Novembertag fuhr Kofler nachts aus der Klinik nach Hause ... Erleichtert sieht er im Nebenlicht der Scheinwerfer tatsächlich wieder den nackten März gekreuzigt im nunmehr kahlen Baum stehen Anders gefragt: wo hat dieser wissende Erzähler, der mit den Augen Koflers sehen kann und seine Gefühlsregungen kennt, eigentlich gesteckt, wenn der Handlungsfaden sich im Gestrüpp von Notizzetteln und Protokollfetzen verlor?', 'Da kommt Kipphardts dokumentarische Fiktion logisch ins Rutschen oder vielmehr: offenbart ihre Paradoxie und ihr verborgenes Pathos.']	fic	0.9996601343154907
3457	4986	717145	3.0/1988/11/04/klavierlehrerin-vorstadt.xml	erzählerin	Die Erzählerin, auch sie heißt Elizabeth, wohnt in New York und schreibt Briefe an eine Freundin Mary, beginnt mit einer – man möchte sagen – leise gesprochenen Geste: „Dies ist, was ich jetzt mit meinem Leben machen will.	['„Schlaflose Nächte“ ist der Titel eines Buches, das die Grenzen zwischen Autobiographie und Roman aufhebt.', 'Und doch ist es ein Roman, ein Kunstwerk in poetischer Prosa, getragen von den wechselnden Stimmen der Vergangenheit, dem Rückblick auf ein gelebtes Leben und den Fragen an dieses Ich, das sich erinnert, schreibt, und die Vergänglichkeit aller Tage auszuwägen und auszudenken wagt.', 'Die Erzählerin, auch sie heißt Elizabeth, wohnt in New York und schreibt Briefe an eine Freundin Mary, beginnt mit einer – man möchte sagen – leise gesprochenen Geste: „Dies ist, was ich jetzt mit meinem Leben machen will.', 'Ich werde diese Arbeit tun und verwandelte... Erinnerungen aufzeichnen und dieses Leben führen, das Leben, das ich heute lebe.“ Was folgt, hat keine Ähnlichkeit mit einer Lebensgeschichte in chronologischer Ordnung, es fehlen Berichte über die literarische Karriere, die gesellschaftlichen Freuden und die politischen Ansichten der Autorin oder ihrer berühmten Freundinnen.', 'Dieser Roman geht den ungeraden Wegen der Erinnerung nach, sucht nach verborgenen Mustern, setzt Gegenwart und Vergangenheit in bewegende Beziehung.']	fic	0.9996564388275146
3458	4905	715016	3.0/1988/10/07/easy-writer.xml.xml	erzähler	Der mächtige Vater schafft so schon durch seinen (kaum näher erläuterten) Beruf ein hintergründiges Spannungsfeld und ermöglicht dem Erzähler die nötige Kontrast-Wirkung.	['Zudem ist schon der Name verteufelt gut ausgedacht: Art gleich Kunst, dann die Anspielung auf die berühmte Flügel-Firma – und für Kenner der amerikanischen Literatur zugleich eine Erinnerung an Henry Bech, den hochsmarten Jungschriftsteller in John Updikes gleichnamigem Roman.', 'Wie Bech ist auch Bechstein Jude, aber ansonsten sind seine Familienverhältnisse von recht spezieller Art: Er ist der Sohn eines Gangsters, eines mittleren Mafia-Bosses.', 'Der mächtige Vater schafft so schon durch seinen (kaum näher erläuterten) Beruf ein hintergründiges Spannungsfeld und ermöglicht dem Erzähler die nötige Kontrast-Wirkung.', 'Denn natürlich geht es dem jungen Manne Art um einen Abschied von früher (von den Eltern, dem College, der Kindheit); er tritt nicht in des Alten breite und vermutlich blutige Fußstapfen, sondern tänzelt als empfindsamer (doch unsentimentaler) Twen in Tennisschuhen durch das Buch, ein wenig scheu und ziemlich attraktiv.', 'Er ist offenkundig belesen und film-gebildet, hat Witz, Ironie und Freunde, die seine Freundin auf eine „postgodardsche Weise schön“ finden; während ihm selbst – und jetzt kann man an die Rockmusiker und ihre Mädchen so gut wie an Picasso oder das legendäre Ingres-Photo von Man Ray denken –, während ihm also auffällt: „daß manche Frauen tatsächlich ein bißchen Ähnlichkeit mit Gitarren haben“.']	fic	0.9996439218521118
3459	6710	974473	3.0/2012/10/25/Film-Die-Vermesssung-der.xml	erzähler	Als Erzähler spricht aus dem Off der Dichter selbst.	['Buck als Regisseur kann ja eigentlich kurzweilige Filme machen.', 'Die Optik ist sinnlich, die Versöhnung des Ernsten mit dem Unterhaltenden absolviert.', 'Als Erzähler spricht aus dem Off der Dichter selbst.', 'Vor allem liegt diesem Film ein auf den ersten Blick todsicherer Stoff zugrunde.', 'Der Romancier war klug genug, das Doppelgestirn nicht in eine biografische Erzählung zu zwängen.']	fic	0.7679259181022644
3460	2762	389733	3.0/1995/08/18/Fuenf_Richter_auf_der_An.xml	erzähler	Polemik gegen Karlsruher Entscheidungen sei selbstverständlich zulässig, sagt der Erzähler, sie habe nicht immer Niveau, aber immerhin Tradition.	"['Absurd sei sie auch in ihrer Originalversion, allerdings nicht unmöglich.', 'Er zitiere nur den früheren bayerischen Kultusminister Hans Maier, der für seinen Unmut über die Kruzifix-Entscheidung die bemerkenswerten Worte fand: ""Gegen den puren Unsinn und Übermut selbst höchster Gerichte ist Widerstand geboten.""', 'Polemik gegen Karlsruher Entscheidungen sei selbstverständlich zulässig, sagt der Erzähler, sie habe nicht immer Niveau, aber immerhin Tradition.', 'Die Unverfrorenheit jedoch, mit der Politiker nun zum Widerstand gegen das Gericht und zur Mißachtung seiner Rechtsprechung aufriefen, habe er noch nicht erlebt.', 'Leichtfertig legten sie nicht nur Hand an einen Ast des Rechtsstaats, sondern an die Wurzeln des Gemeinwesens.']"	non-fic	0.9983824491500854
3461	704	189143	3.0/1994/10/07/erfundene-wirklichkeit.x.xml	erzählers	Die Zeitungsfrau heißt Gesine Cresspahl – und so dürfen wir den Seufzer wohl auch als versteckt autobiographische Mitteilung des Erzählers Uwe Johnson lesen.	['Uwe Johnson, dem wir eine der großen Erzählungen dieses Jahrhunderts verdanken, „Jahrestage“, war ein gefräßiger Zeitungsleser.', 'Gleich in seinem ersten Roman, „Mutmaßungen über Jacob“, stöhnt jemand über eine Frau, die nicht leben mag, ohne jeden Tag „drei Pfund Zeitungen“ zu kaufen – und zu lesen.', 'Die Zeitungsfrau heißt Gesine Cresspahl – und so dürfen wir den Seufzer wohl auch als versteckt autobiographische Mitteilung des Erzählers Uwe Johnson lesen.', 'Denn sein Hauptwerk, das wie ein Diarium mit täglichen Eintragungen vom 20.', 'August 1967 bis zum 20.']	non-fic	0.9983994364738464
3462	2628	382087	3.0/2002/09/19/200239_hb-bernhard.xml.x.xml	erzähler	"Fortwährend versucht der Erzähler Abstand zu halten von der tödlichen Isolation und Starre, in die sich Konrad mit seiner Frau zurückzieht - ""Soll Konrad zum Baurat gesagt haben, sagt Wieser"" -, der distanzierende Konjunktiv belässt den Text in einem Schwebezustand zwischen Fortschreiten und Stillstand."	"['Und plötzlich tritt jener musikalische Effekt von minimal music auf, die durch ständige Wiederholung von patterns den Eindruck von Ruhe, ja Stillstand bewirkt.', 'Wie Konrad seiner Frau - der Konrad - stundenlang Buchstaben, Wörter, Sätze zu Hör-Forschungszwecken ins Ohr spricht, die sie wiederholen und kommentieren muss, so breitet Thomas Bernhard seine Sprachpartitur aus, zieht den Hörer/Leser in einen Echoraum hinein, den man nicht mehr verlassen möchte.', 'Fortwährend versucht der Erzähler Abstand zu halten von der tödlichen Isolation und Starre, in die sich Konrad mit seiner Frau zurückzieht - ""Soll Konrad zum Baurat gesagt haben, sagt Wieser"" -, der distanzierende Konjunktiv belässt den Text in einem Schwebezustand zwischen Fortschreiten und Stillstand.', 'Der Schauspieler Ulrich Matthes wählt einen protokollarischen Tonfall ohne große dramatische Ausschläge für diese von Ulrich Gerhardt hervorragend ""inszenierte Lesung"".', 'Es ist jener Schloss-Berichterstatter-Klang, der auf Genauigkeit bedacht ist, aber nicht kalt wirken möchte.']"	non-fic	0.9970123767852783
3463	7845	1164984	3.0/1982/10/08/staette-des-gerichts.xml.xml	erzähler	Und alles, was er an diesem Tag gemeinsam mit seiner Frau noch sehen wird, wird ihn daran erinnern: die schwarzgekleideten alten Frauen, die wie riesige Totenvögel auf den Stangen im Inneren ihrer„dammusi“ hocken; das Findelhaus mit seinem viel zu kleinen Einschubloch, durch das die unerwünschten Kinder vor noch nicht allzulanger Zeit, wenn nötig mit Gewalt, hindurchgequetscht wurden; der Turm, der der Geschichte ihren Namen gegeben hat und in dessen schon lange nicht mehr regelmäßig benütztem Aufgang man von Krähenskelett zu Rattenkadaver steigt, vom „harten“ auf das „weiche“ Tote; der Jammerzug der Elendsten dieses Ortes schließlich, der sich durch eine Seitengasse, nein, „Seitenkloake“ auf die kamerabehängten Touristen zubewegt; und vor allem natürlich der Todessprung, der „Salto mortale“ des vierzehnjährigen Jungen, der sich – die einzig mögliche Touristenattraktion in diesem gottverlassenen Nest – vom Wasserturm herunterstürzt und auf den der Erzähler sein geiles, kaltes Auge geworfen hat.	['Von der ehemals reichen Fauna dieses Gebiets sind nur noch wenige Arten erhalten – Aasfresser vor allem: Ratte und Fuchs.', '„Wie schrecklich, an einem Ort wie diesem begraben zu sein“, denkt der Erzähler, der beim Anblick des fingerdicken, weißen Staubs, der hier auf allem liegt, sofort an Knochenasche und Tod erinnert wird.', 'Und alles, was er an diesem Tag gemeinsam mit seiner Frau noch sehen wird, wird ihn daran erinnern: die schwarzgekleideten alten Frauen, die wie riesige Totenvögel auf den Stangen im Inneren ihrer„dammusi“ hocken; das Findelhaus mit seinem viel zu kleinen Einschubloch, durch das die unerwünschten Kinder vor noch nicht allzulanger Zeit, wenn nötig mit Gewalt, hindurchgequetscht wurden; der Turm, der der Geschichte ihren Namen gegeben hat und in dessen schon lange nicht mehr regelmäßig benütztem Aufgang man von Krähenskelett zu Rattenkadaver steigt, vom „harten“ auf das „weiche“ Tote; der Jammerzug der Elendsten dieses Ortes schließlich, der sich durch eine Seitengasse, nein, „Seitenkloake“ auf die kamerabehängten Touristen zubewegt; und vor allem natürlich der Todessprung, der „Salto mortale“ des vierzehnjährigen Jungen, der sich – die einzig mögliche Touristenattraktion in diesem gottverlassenen Nest – vom Wasserturm herunterstürzt und auf den der Erzähler sein geiles, kaltes Auge geworfen hat.', 'Bei all dem wird er immer wieder daran erinnert, woran er nicht denken darf, was er nicht sehen und hören will – daß er ein Toter unter Totem ist, daß er nicht lebt, sondern lebendig in der Welt begraben ist.', 'Die einzig noch zählende Beziehung, die zu seiner Frau (allen anderen gelingt es ihm ja weitgehend, sich zu entziehen), möchte der Erzähler also abbrechen.']	fic	0.9995260238647461
