filename	year	token	sentence	context	label_fold1	confidence_fold1	label_fold2	confidence_fold2	label_fold3	confidence_fold3	label_fold4	confidence_fold4	label_fold5	confidence_fold5	label_fold6	confidence_fold6	label_fold7	confidence_fold7	label_fold8	confidence_fold8	label_fold9	confidence_fold9	label_fold10	confidence_fold10
192707.xml	1927	Erzählers	Aber auch im staufisch-ritterlichen Nibelungenlied wird nur an Gipfelstellen die Höhe erreicht , in der die Leistung des Erzählers als ganz persönliche Leistung zu werten ist .	Wer neu arbeitet , arbeitet mit festen Motiven . Endlich das Nibelungenlied : Für die „ ältere Not “ des 12. Jahrhunderts wird noch Ähnliches gelten müssen wie für die unterliterarischen Lieder . Das Nibelungenlied ist die stärkste Heldengeschichte des deutschen Mittelalters . Daß deshalb noch nicht zu ihm der „ große Dichter “ gehört , wird auch deutlich an seinem Gehalt .	b	0.7970795631408691	b	0.9997028708457948	b	0.9996647834777832	b	0.9987101554870604	b	0.9995129108428956	b	0.9949381351470948	b	0.9995664954185486	b	0.9993048906326294	b	0.9996891021728516	b	0.9994745850563048
192707.xml	1927	Erzähler	Der mittelalterliche Erzähler sah nicht so scharf .	Daß deshalb noch nicht zu ihm der „ große Dichter “ gehört , wird auch deutlich an seinem Gehalt . Heusler sagt einmal : „ Die Brechung von altheldischer Kraft und neuhöfischer Zartheit berührt uns oft als gewagte Stilmischung “ ( S. 235 ) . Aus der Nibelungensage , so wie sie ihm überliefert war , konnte er nicht eine Erzählung schaffen , die auf dem Nenner einer Ethik stand . Er sah in die Welt der alten Gestalten seine mittelalterliche Welt hinein .	b	0.525393545627594	b	0.9997196793556212	b	0.9996728897094728	b	0.9987090826034546	b	0.9995604157447816	b	0.997037410736084	b	0.999530553817749	b	0.9993046522140504	b	0.999690055847168	b	0.9995853304862976
192707.xml	1927	Erzähler	Der begabte Erzähler findet seine Motive mehr , als daß er sie erfindet .	Es müssen vor allem die antiken und mittelalterlichen Erzählungen geprüft werden . Solche Untersuchungen werden davor bewahren , das Erfinden einzelner Züge , einzelner Motive , einzelner Ereignisse und Gestalten zu überschätzen . Der Wert einer Erzählung zeigt sieb darin , was sie als Ganzes bedeutet . Man hat in den letzten Jahren mehrfach Panzers Aufstellungen verwandelt oder weggerückt .	b	0.5081281065940857	b	0.999313473701477	b	0.9991016387939452	b	0.8239806890487671	b	0.9819530844688416	b	0.7719455361366272	b	0.9403868317604064	b	0.9969274401664734	a	0.994904398918152	b	0.9972180128097534
192707.xml	1927	Erzähler	Da die provenzalische Erzählung erst um 1200 entstanden ist , schließt er , daß eine ältere romanische Dichtung auf die deutschen Erzähler gewirkt habe .	S. Singer hat darauf hingewiesen , daß die provenzalische Chanson de geste . Daurel et Beton4 mit der Thidrekssaga und dem Nibelungenliede durch gemeinsame Züge verbunden sei . Wesle verstärkt diese These . Er betont zugleich , daß hier Formeln der „ französischen Verbannungsepik “ gebraucht werden .	b	0.6945894360542297	b	0.998526096343994	b	0.998956561088562	b	0.9974446296691896	b	0.9994644522666932	b	0.9835669994354248	b	0.9980010390281676	b	0.995514452457428	b	0.9085469841957092	c	0.9945313930511476
192707.xml	1927	Erzählern	Hiergegen ist zu setzen , was Heusler von den mittelalterlichen Erzählern gesagt hat : „ Sie gehen — Ausnahmen Vorbehalten — nicht vom Menschenbild aus und leiten von ihm möglichst folgerecht ab , was geredet und getan wird ...	Denn : „ Dans la Chanson des Nibelungen l’arrangement et l’equilibre des diverses parties ne sont pas obtenus par des artifices litt^raires ; ils sont determines par le developpe-ment meme des caract & res “ ( S. 167 ) . Die Einheit des Nibelungenliedes gründet in der Einheit der Charaktere ( S. 15 ) . Die Rolle prägt den Kopf “ ( Nibelungensage und Nibelungenlied S. 140 ) . Tonnelat liest das Nibelungenlied so , als ob zwischen einer neuzeitlichen und einer mittelalterlichen Erzählung kein Unterschied sei .	b	0.6985536217689514	b	0.9996557235717772	b	0.9996339082717896	b	0.9982748031616212	b	0.9991838335990906	b	0.9967005848884584	b	0.9993689656257628	b	0.9989610910415648	b	0.9970723390579224	b	0.9988282322883606
193705.xml	1937	Erzähler	Das wird recht fühlbar , wenn in der , , Ballade “ , in der sich lyrische und pragmatische Dichtung besonders eng berühren , der , , Erzähler “ in den Rahmenteilen oder in Zwischenbemerkungen deutlich hervortritt : sei es nun am Anfang mit einer aufreizenden Frage , wie im „ Erlkönig “ oder am Schlüsse , wie z. B. in Hebbels ‘ Heideknaben’ .	So ist die volle , gleichsam schichtenweise Entfaltung des , , Gegenstandes “ das eigentliche Aufbauprinzip des lyrischen Kunstwerks . Natürlich kann der Wechsel des Gesichtspunkts zwischen Gegenstand und Ich , der in Wahrheit doch ein Ineinander beider Seiten des lyrischen Gesamtvorgangs andeutet , noch schroffer hervortreten . Zwar hören wir da die Stimme des Erzählers auch im Innern des Gedichtes immer wieder durchtönen ; es ist nicht bloß der Herzschlag des geängsteten Jungen , es ist der mit ihm und für ihn fühlende lyrische Mensch , den wir etwa in der Strophe vernehmen : Hinaus aus der Stadt ! Und da dehnt sie sich , Die Heide , nebelnd , gespenstiglich , Die Winde darüber sausend .	d	0.6099773049354553	d	0.9990376234054564	b	0.9992582201957704	d	0.9972378015518188	b	0.9990341663360596	b	0.9614909887313844	d	0.984487235546112	b	0.9987780451774596	b	0.9985213875770568	b	0.9432476758956908
193705.xml	1937	Erzählers	Zwar hören wir da die Stimme des Erzählers auch im Innern des Gedichtes immer wieder durchtönen ; es ist nicht bloß der Herzschlag des geängsteten Jungen , es ist der mit ihm und für ihn fühlende lyrische Mensch , den wir etwa in der Strophe vernehmen : Hinaus aus der Stadt !	Natürlich kann der Wechsel des Gesichtspunkts zwischen Gegenstand und Ich , der in Wahrheit doch ein Ineinander beider Seiten des lyrischen Gesamtvorgangs andeutet , noch schroffer hervortreten . Das wird recht fühlbar , wenn in der , , Ballade “ , in der sich lyrische und pragmatische Dichtung besonders eng berühren , der , , Erzähler “ in den Rahmenteilen oder in Zwischenbemerkungen deutlich hervortritt : sei es nun am Anfang mit einer aufreizenden Frage , wie im „ Erlkönig “ oder am Schlüsse , wie z. B. in Hebbels ‘ Heideknaben’ . Und da dehnt sie sich , Die Heide , nebelnd , gespenstiglich , Die Winde darüber sausend . „ Ach , war’ hier ein Schritt wie tausend . “	c	0.433450698852539	b	0.996212601661682	b	0.9996010661125184	d	0.5983046293258667	b	0.9993240833282472	b	0.7959629893302917	b	0.9980418682098388	b	0.999281108379364	b	0.9572046995162964	b	0.999247431755066
194418.xml	1944	Erzähler	Daß er , der geborene Erzähler , sie an Gestaltungskraft , Geist und Wärme spielend schlagen würde , konnte ihm , dem das „ nosce te ipsum “ Lebensdevise geworden war , nicht zweifelhaft sein .	Auch wird er sich schon in Offenburg systematisch gebildet haben , um die Lücken seiner Erziehung möglichst auszufüllen , wenn nicht gar angenommen werden muß , daß er in Westfalen das Fundament für seine imponierende Materialbeherrschung legte ; auch hier scheint im zweiten Buch des ‘ Simplicissimus Teutsch’ durch die Erzählung des Helden eine Lebenstatsache des Autors hindurchzublicken : „ Wann ich aber wegen üblen Wetters in Wäldern und Feldern nicht herumb konte schwermen , so läse ich allerhand Bücher , die mir deß Closters Verwalter leyhete . “ Jetzt aber , nach seiner Rückkehr auf die Spitalbühne in Gaisbach setzte eine zielbewußte Vorbereitung ein , er suchte den „ geliebten Herren Landsleuthen “ , deren „ absonderliche Hoffart “ ihn nicht selten verletzt haben mag , an wissenschaftlichem Gehalt nahe zu kommen , indem er studierte , exzerpierte und sammelte . Straßburger und er ausgesprochene Gegensätzp . Ihm schienen ihre Bemühungen gekünstelt und weltfremd .	b	0.5747444033622742	b	0.8466042876243591	b	0.9996649026870728	b	0.9986175298690796	b	0.999513864517212	b	0.9971291422843932	b	0.9993508458137512	b	0.9985672235488892	b	0.9996483325958252	b	0.9992948770523072
198123.xml	1981	Erzähler	In der Raum- und Zeitentiefe des orientalischen Gottesscherzes , in der das Leben “ Poesei ” ( V , 1707 ) ist , wird etwas von dem greifbar , was Bertram “ analytischen Enthusiasmus , ” der Erzähler des Doktor Faustus “ zum Geheimnis erhobene Berechnung ” ( VI , 502 ) und der Thomas Mann des Schopenhauer -Essays “ Zärtlichkeit ” und “ Ironie des Herzens ” ( X , 553 ) genannt hat : Helena : So sage denn : Wie sprech ich auch so schön ?	Vielleicht war dies der einzig mögliche Ausweg aus der Sprachverzweiflung der Romantik und Nietzsches , der einzige Ausweg aus der Einsamkeit des Schenkenden an der A / tf // ö-Brücke . Trotz aller “ Kinderei ” gibt diese Erlösungsverkündigung mehr als einen Anlaß zu bloß analytischer Kombinatorik . Faust : Das ist gar leicht : es muß von Herzen gehn ! ( Faust , 9377 ! . )	c	0.445514976978302	b	0.9987898468971252	b	0.9996100068092346	b	0.996861457824707	b	0.998841106891632	b	0.9965125918388368	b	0.9991888403892516	b	0.998854160308838	b	0.9984413981437684	b	0.9989724159240724
198704.xml	1987	Erzähler	I. Der erste große Teil des ersten Bandes der Wunderlichen FATA führt den Leser zusammen mit dem Erzähler Eberhard Julius in einer weit ausholenden Bewegung , die die ganze Lebensgeschichte des Eberhard Julius bis zum Zeitpunkt der Reise auf die Insel Felsenburg umfaßt , auf diese Insel .	Alle weitere Geschichte auf der Insel führte ja entweder zur Zerstörung des paradiesischen Charakters oder zur Langeweile einer immergleichen , nur mit Familienleben , Arbeit und religiösen Übungen angefüllten Woche . Alle weitere Geschichte im amoralischen Außen aber zerstörte die moralische Ökonomie des Romans , die im ersten Band durch die Perspektivierung aller verschiedenen Geschichten auf die Gegenwart des erzählenden Eberhard Julius abgesichert wird , weil sie dem Abenteuer einen sich von der Moral ablösenden Freiraum einrichtete . In diese große Bewegung , die von dem Moment an , in dem Eberhard geheimnisvolle Nachricht von einer möglichen “ zeitlichen Glückseligkeit ” erhält , in der Spannung der Erwartung steht , ist eingelassen eine zweite : die Lebensgeschichte des Capitäns Wolffgang . Auch sie führt von einer Welt , die von Totschlag , Spekulation , Piraterie und Geilheit geprägt ist , auf die Insel Felsenburg .	d	0.4698190689086914	b	0.9986047148704528	b	0.998162567615509	b	0.9985308647155762	b	0.999079704284668	b	0.997112512588501	b	0.9978177547454834	b	0.9991804957389832	d	0.6526996493339539	b	0.9991928935050964
200207.xml	2002	Erzähler	Nach der Schlacht findet sich der Erzähler auf dem Feld wieder .	Die Finsternisse , SW VIII , 401. Das Paralipomenon 111 . 2 , 5 ( vor Herbst 1922 ) zu Hauptmanns ungoethischen Bildungsroman Der neue Christophorus erzählt den Albtraum zwischen den Kriegen . „ Von diesem Entsetzlichen , das im Monddunst oder auch zwischen Steinen , Büschen , Getreidehalmen verborgen lag , war er nur durch das Gefühl unterrichtet . Nun aber standen da und dort die Verwundeten , ja die Erschlagenen auf , und zwar geschah dies auf allen Seiten .	d	0.6600617170333862	d	0.7995216250419617	b	0.9985294342041016	d	0.9913928508758544	d	0.9965584874153136	b	0.9960711002349854	b	0.9967607855796814	b	0.996232569217682	b	0.967312216758728	b	0.994274079799652
197924.xml	1979	Erzählers	Diesem Thema vor allem gilt die folgende Erörterung ; insofern soll hier nicht die Rede sein von der bemerkenswerten sprachlichen Gestalt der Geschichte , von Syntax , Rhythmus , Gedankenführung , und auch nur beiläufig von den verschiedenen Erscheinungsweisen von Sprache , die thematisiert werden , und von dem Verhältnis der Sprechenden zur Natur , zumal auf all diese Aspekte die Forschungsliteratur bereits des öfteren eingegangen ist . n Ein überwiegend erzählender Teil leitet die Geschichte ein , bestimmt von dem gelassen-distanzierten Tonfall eines anonymen Erzählers , der in voller Souveränität ( über die bloße , von einem deutlich epischen Gestus begleitete Schilderung hinaus ) kommentiert und Anteilnahme bezeugt .	Dieser Hinweis indessen , hebt er nicht den Unterschied zwischen der erzählten Begegnung von Klein und Groß und der versäumten von Celan und Adorno auf ? Wenn man auf der ( von Celan selbst immer betonten ) Unterscheidung zwischen Biographischem und Fiktion besteht , so führt diese Frage notwendigerweise zu der anderen nach der “ personalen Konstitution ” der beiden Figuren Klein und Groß und damit zu dem , wie mir scheint , zentralen , wenngleich verdeckten Thema der Celanschen Erzählung : der Identität . Davon sichtbar abgesetzt sind die anderen beiden Teile : der zweite , ein rein dialogischer Teil , das eigentliche Gespräch , das von Klein begonnen wird , und schließlich ein dritter Teil , in dem nur noch Klein spricht , nämlich von Vergangenem berichtet und seine jetzige Situation reflektiert . Somit beginnt die Geschichte erzählend , sie endet jedoch gleichsam monologisch : eine seltsame Veränderung , deren Sinn freilich erst unten klar werden kann .	c	0.6105659008026123	b	0.9996129870414734	b	0.9995216131210328	b	0.9724621176719666	c	0.8788256645202637	b	0.9964398741722108	b	0.9993164539337158	b	0.9980912804603576	b	0.921872854232788	b	0.9939861297607422
197924.xml	1979	Erzähler	Geht man von der zuletzt zitierten Passage aus : “ Und wer , denkst du , kam ihm entgegen ? ” - “ denn welcher , so frag und frag ich , ” so könnten Ich und Du sich auf den Erzähler einerseits und den Hörer und Leser andererseits beziehen , besonders da der erstere Satz ( “ Und wer , denkst du , kam ihm entgegen ? ” ) auf ein Du zielt , das nicht mit einer der beiden Personen der Geschichte zu identifizieren ist .	( 181 ) Mehrfach ist bislang das Erzählen durchbrochen worden von der auffälligen Nennung eines Ich und eines Du , auffällig vor allem , weil der Bezugspunkt undeutlich geblieben ist . Wer sind hier Ich und Du ? Und da diese Apostrophe so spontan erscheint , möchte man meinen , sie sei gleichsam unwillkürlich aus dem Erzählen hervorgegangen , der verselbständigte Vorgang des Erzählens setze aus sich heraus diese beiden Instanzen eines Erzählenden auf der einen und eines Adressaten auf der anderen Seite . Schwieriger ist indessen jene Frage nach Ich und Du im Hinblick auf das Vorhergehende .	c	0.8086757063865662	d	0.5063498020172119	c	0.9993274211883544	d	0.9719541668891908	c	0.661583662033081	c	0.6795327067375183	c	0.9994427561759948	c	0.9995299577713012	c	0.8959093689918518	c	0.9950512051582336
197924.xml	1979	Erzähler	Und wenn in der zuletzt zitierten Passage das Entgegen-4 ‘ Kommen ” des Groß ( “ Entgegen kam ihm sein Vetter ” ) den Standort des Klein zum Bezugspunkt hat , dann könnte vielleicht umgekehrt bereits das “ Kommen ” des Klein im ersten Abschnitt ( “ ging und kam “ ) , statt auf den Erzähler zu verweisen ( wie oben angenommen ) , sich auf Groß beziehen , von dem freilich bis dahin noch nicht die Rede war .	Und daß dies so ist , zeigt bereits , daß der Text offenbar der Erwartung nicht genügt , Ich und Du müßten im Verlauf der Geschichte immer dieselben Personen bezeichnen . Das wiederum würde besagen : Ich und Du bedeuten nicht Identität , sondern Relation . Die Geschichte verführe demnach nicht streng sukzessiv , sondern griffe hier auf einen Bezugspunkt voraus , den sie erst später verdeutlicht . Offenkundig besteht im ersten Abschnitt zwischen Ich und Du eine Gemeinsamkeit , die von anderer Art ist , als der Bezug zwischen Erzähler und Leser sie sonst herstellt .	c	0.6684510111808777	c	0.9948914051055908	c	0.99274480342865	d	0.9902708530426024	c	0.7648046612739563	d	0.9706162214279176	c	0.9647648334503174	c	0.999250829219818	c	0.999485969543457	c	0.9942856431007384
197924.xml	1979	Erzähler	Offenkundig besteht im ersten Abschnitt zwischen Ich und Du eine Gemeinsamkeit , die von anderer Art ist , als der Bezug zwischen Erzähler und Leser sie sonst herstellt .	Und wenn in der zuletzt zitierten Passage das Entgegen-4 ‘ Kommen ” des Groß ( “ Entgegen kam ihm sein Vetter ” ) den Standort des Klein zum Bezugspunkt hat , dann könnte vielleicht umgekehrt bereits das “ Kommen ” des Klein im ersten Abschnitt ( “ ging und kam “ ) , statt auf den Erzähler zu verweisen ( wie oben angenommen ) , sich auf Groß beziehen , von dem freilich bis dahin noch nicht die Rede war . Die Geschichte verführe demnach nicht streng sukzessiv , sondern griffe hier auf einen Bezugspunkt voraus , den sie erst später verdeutlicht . Es ist dies eine Gemeinsamkeit gleicher Erfahrungen : “ denn der Jud , du weißt’s , was hat er schon , das ihm auch wirklich gehört . ” Als das Ich des ersten Abschnitts ist somit wohl der Jude Klein anzunehmen , denn das eingefügte “ hörst du mich , du hörst mich ” bezieht sich ja auf die vorhergehende Feststellung : er , nämlich Klein , “ ließ sich hören . ”	d	0.4330695867538452	d	0.9982328414916992	b	0.9975137710571288	d	0.9966434240341188	b	0.9807486534118652	d	0.9976479411125184	b	0.9633973240852356	b	0.9992669224739076	c	0.6517227292060852	b	0.5971871614456177
197924.xml	1979	Erzähler	Wenn das Ich dort also nicht der Erzähler ist , sondern Klein , wer sollte dann das Du sein , wenn nicht Groß ?	Es ist dies eine Gemeinsamkeit gleicher Erfahrungen : “ denn der Jud , du weißt’s , was hat er schon , das ihm auch wirklich gehört . ” Als das Ich des ersten Abschnitts ist somit wohl der Jude Klein anzunehmen , denn das eingefügte “ hörst du mich , du hörst mich ” bezieht sich ja auf die vorhergehende Feststellung : er , nämlich Klein , “ ließ sich hören . ” Also der ( spätere ) Dialogpartner , der freilich noch fern ist . Man hätte es hier demnach mit dem merkwürdigen Phänomen eines - einseitigen - Gesprächs zu tun , das über die reale räumliche Entfernung hinweg aufgenommen würde , mit einer Art “ inneren Dialogs ” zwischen zwei Menschen , von denen nur einer spricht , oder , anders gewendet , mit einem inneren Monolog , der jedoch einen Gesprächspartner mit einbezöge .	d	0.3997465670108795	d	0.9993646740913392	d	0.8296807408332825	c	0.9840500950813292	d	0.4339330196380615	d	0.9488362073898317	c	0.9991996884346008	c	0.9861408472061156	c	0.5444840788841248	c	0.9885426759719848
197924.xml	1979	Erzähler	( 183 ) “ Gut , laß sie reden , ” damit mag der Erzähler sich auf sich selbst beziehen ( vielleicht auch auf den Leser ) : es ist eine Wendung , mit der er sich gleichsam verabschiedet , denn der hier beginnende zweite Teil der Geschichte ist rein dialogischer Art .	“ Bin ich . Bin ich gekommen wie du . ” Er handelt von der Sprache , nämlich von der “ Sprache , die hier gilt , ” im Gebirge , einer “ Sprache , je nun , ohne Ich und ohne Du , lauter Er , lauter Es , verstehst du , lauter Sie , und nichts als das . ” Diese Sprache , von der überhaupt nur zu reden einer Tabuverletzung gleichkommt ( “ man könnte , aber man soll’s nicht , sagen ” ) , ist nichts anderes als die - artikulationslose - Selbstdarstellung der Natur , nämlich des “ Grünen ” und des “ Weißen , ” also des grünen ( d. h. lebendigen ) Wassers und des Gletschereises inmitten der dreifach zum Gebirge aufgefalteten Erde .	d	0.415353775024414	d	0.9794864654541016	d	0.7633718252182007	d	0.9796329736709596	d	0.996074676513672	d	0.9980722665786744	c	0.9292457699775696	b	0.9971585273742676	d	0.4174670577049255	c	0.9524754881858826
200223.xml	2002	Erzählers	Der Roman ist in drei Teile gegliedert , die , setzt man die Perspektive des Ich Erzählers zentral , drei rituelle Initiationsgeschichten bieten : eine erste Initiation in den Sex , eine zweite in das Wissen und eine dritte in das » Leben * mit diesem Wissen , wobei der Komplexitätsgewinn , den diese Abfolge veranschaulicht , , Leben * recht eigentlich verhindert .	Auf eine harte Probe wird diese Lektüre-Vorgabe durch die Tatsache gestellt , daß die Kapitel zwar chronologisch angeordnet sind , das zweite aber dadurch , daß es Hannas politische Vorgeschichte entlarvt , das erste in ein völlig neues Licht taucht und damit ebenso zu Revision und Korrektur der Lektüre auffordert wie das dritte Kapitel das Verständnis der früheren in Frage stellt . Gegen die Progression der erzählten Zeit macht sich außerdem die Retrospektive des discours geltend und damit das Bewußtsein , daß die Erzählzeit nie verlassen wird , beziehungsweise daß dort , wo die Illusion der Gegenwärtigkeit am dichtesten ist , Retrospektion und Regression verschmelzen . Schließt man sich der allegorischen Lesart an , wird man durch Michaels Vater , den Philosophen und Hegel-Kenner , auf eine geschichtsphilosophische Spur geführt : Dem dialektischen Modell gemäß folgt auf eine Frühzeit körperlicher Präsenz voll sinnlicher Sensationen antithetisch die der Absenz und radikalen Desillusionierung ( der Prozeß und Hannas Vorgeschichte als KZ-Aufseherin und Mörderin ) , um einer Art Synthese den Weg zu bereiten , die der Ich-Erzähler in der Schlußpassage als gefundenen „ Frieden “ preist . „ Wenn ich jedoch verletzt werde , kommen wieder die damals erfahrenen Verletzungen hoch , wenn ich mich schuldig fühle , die damaligen Schuldgefühle , und in heutiger Sehnsucht , heutigem Heimweh spüre ich Sehnsucht und Heimweh von damals .	c	0.5337696075439453	c	0.7686414122581482	b	0.999099850654602	c	0.993047535419464	b	0.9759508371353148	d	0.9952599406242372	b	0.992872714996338	b	0.5224394202232361	c	0.8418911695480347	b	0.9704303741455078
200223.xml	2002	Erzähler	Daß diese Leere ein „ Zuviel “ , eine „ Struktur zu zweit “ , daß sie das „ tyrannische Eindringen der Geschichte “ verdeckt , „ versteht “ der Ich Erzähler nach Maßgabe all seiner hermeneutischen Hilfsmittel und versteht es zugleich nicht .	Wenn Michael nicht nur juristische und historische Bücher , sondern im Gerichtssaal auch Hannas „ Kopf , ihren Nacken , ihre Schultern “ liest , dann entziffert er daraus Hannas Vergangenheit als KZ-Auf-seherin und gewinnt nicht zuletzt Aufschluß über den fatalen Subtext seiner eigenen Liebesgeschichte - in dem sein Platz als Liebhaber der Täterin und deren „ Vorleser “ von jungen KZ-Gefangenen besetzt war . Obwohl Lektüre kaum intensiver , ehrlicher , aufreibender sein könnte als die des Ich-Erzählers während der Prozeßwochen , obwohl dieser sogar die Fahrt nach Struthof nicht scheut , um sich das Lager als einen , Real-Text ‘ vor Augen zu führen , bleibt er blind für seinen eigenen Zustand : für jene umfassende , lebensbedrohliche seelische „ Betäubung “ , die er im Gerichtssaal und durch die Lektüre des Berichtes „ der Tochter “ ( eines Opfer-Kindes ) als Gemeinsamkeit der KZ-Täter und -Opfer diagnostiziert hat . Den , Lager-Text ‘ , den die Analphabetin Hanna in seinem Körper deponiert hat , kann der Ich-Erzähler nicht lesen - auf dieses Paradox führt Der Vorleser hin , spitzt es zu , läßt es offen . So gehört es zu den logischen Aporien und ästhetischen Vorzügen des literarischen Textes , daß er die Realität des Transpositions-Geschehens bekräftigen und gleichzeitig alle genuin literarischen Mittel zu seiner Erkenntnis und Therapie erneut auf den Prüfstand stellen kann .	d	0.5980724692344666	d	0.9997021555900574	d	0.9994914531707764	d	0.999097228050232	d	0.9991451501846312	d	0.9992600083351136	d	0.9994106292724608	d	0.9996281862258912	d	0.9988371729850768	d	0.9996015429496764
200223.xml	2002	Erzähler	Sigfrid Gauch zeichnet seinen Erzähler als Vater zweier Töchter , Günter Seuren den seinen als Vater eines elfjährigen Jungen44 .	Ein Rückblick auf die sogenannten Väterbücher44 , in : Stephan Braese , Holger Gehle , Doron Kiesel , Hanno Loewy ( Hrsg. ) , Deutsche Nachkriegsliteratur und der Holocaust , Frankfurt a. M. 1995 , 385 - 399 , hier : 387 : „ Bernward Vesper ... imaginiert seinen und Gudrun Ensslins Sohn Felix als idealen Leser seines Lebens- und Todesbuches Die Reise . Ruth Rehmann schreibt ihre Recherche ausdrücklich Für meine Kinder . Ruth Rehmann , Der Mann auf der Kanzel . Fragen an einen Vater , Paderborn o. J. , 18. Hans Ulrich Wittchen u. a. , Diagnostisches und Statistisches Manual Psychischer Störungen , Weinheim 1989 ; den Hinweis auf dieses Kompendium gibt Rainer Krause , « Psychische Folgen des Holocaust .	b	0.6065167784690857	b	0.999582827091217	b	0.9990443587303162	b	0.9977717995643616	b	0.9994106292724608	b	0.9965772032737732	b	0.998896598815918	b	0.9987181425094604	b	0.99957674741745	b	0.998461365699768
195418.xml	1954	Erzähler	Zahlreiche und wichtige ihrer Kapitel gelten Schriftstellern , die nur als Erzähler Geltung erlangt haben : Gotthelf , Raabe , Keller , Stifter , Alexis , Fontane , um nur einige aus dem deutschen Schrifttum zu nennen ; aus dem fremdsprachigen drängen sich Namen auf wie Dickens , Thackeray , Hardy , Joseph Conrad , James Joyce oder Flaubert , Stendhal , Balzac , Zola , Proust , Gide oder Gont-scharoff , Dostojewski , Tolstoi .	Man muß die gleiche Feststellung für die letzten 150 bis 200 Jahre treffen . Das Amt des Sichtens , Vergleichens , Wertens und Einordnens fällt dabei heute der Literaturgeschichte zu . Seit etwa 200 Jahren besitzt der Roman einen solchen wesentlichen Anteil am Bereich der Literatur . Er hat ihn sich in einem auffällig kurzen Prozeß erobert , und sozusagen aus dem Nichts .	b	0.6657348275184631	b	0.9996559619903564	b	0.9996697902679444	b	0.9982699155807496	b	0.9993094205856324	b	0.9966399669647216	b	0.999538779258728	b	0.9993385672569276	b	0.9995323419570924	b	0.999447762966156
195418.xml	1954	Erzähler	Oder was ein eingeschobener Erzähler in der Asiatischen Banise * verheißt : „ seltsame und verwirrte Zufälle “ .	Die Romane sind so voll verwickelter , spannender Geschehnisse , daß sie deshalb noch hundert Jahre lang als spannende Unterhaltung gelesen werden können . Sie erfüllen , was Opitz am Anfang des 17. Jahrhunderts in seiner Poetik vom Epos verlangt hatte : es , , setzet viel , das . . . neue und unverhoffet ist . . . und was sonsten zur Erweckung der Verwunderung in den Gemütern von nöten ist “ . Das Geschehen ist um so verwickelter , als der Erzähler in der Darstellung der in-medias-res Technik des Heliodor folgt und die Vorgeschichte erst langsam und stückweise durch eingelegte Erzählungen auf hellt . Die Dichter des 17. Jahrhunderts steigern die Verwirrung und das Halbdunkel , indem sie zu dem einen Hauptpaar zahlreiche andere stellen , so daß die Linien sich fast unentwirrbar verschlingen , zumal die Gestalten selber Namen , Kleider und Stand vertauschen oder unter falschem Namen und an fremdem Ort aufgezogen worden sind .	b	0.7851454019546509	b	0.9997114539146424	b	0.9996668100357056	b	0.9986411929130554	b	0.9995890259742736	b	0.997119665145874	b	0.999537229537964	b	0.9993221759796144	b	0.9996973276138306	b	0.9994878768920898
195418.xml	1954	Erzähler	Das Geschehen ist um so verwickelter , als der Erzähler in der Darstellung der in-medias-res Technik des Heliodor folgt und die Vorgeschichte erst langsam und stückweise durch eingelegte Erzählungen auf hellt .	Sie erfüllen , was Opitz am Anfang des 17. Jahrhunderts in seiner Poetik vom Epos verlangt hatte : es , , setzet viel , das . . . neue und unverhoffet ist . . . und was sonsten zur Erweckung der Verwunderung in den Gemütern von nöten ist “ . Oder was ein eingeschobener Erzähler in der Asiatischen Banise * verheißt : „ seltsame und verwirrte Zufälle “ . Die Dichter des 17. Jahrhunderts steigern die Verwirrung und das Halbdunkel , indem sie zu dem einen Hauptpaar zahlreiche andere stellen , so daß die Linien sich fast unentwirrbar verschlingen , zumal die Gestalten selber Namen , Kleider und Stand vertauschen oder unter falschem Namen und an fremdem Ort aufgezogen worden sind . Überraschung , Umschlägigkeit , Durchkreuzung , Widerspiel gegen die menschlichen Absichten , das sind die Gesetze , denen das reiche Geschehen gehorcht : in den Romanen wird das geistig als fortunabeherrschte Welt erfaßt .	b	0.7516225576400757	b	0.999703586101532	b	0.9996708631515504	b	0.9985153079032898	b	0.9995668530464172	b	0.9967777132987976	b	0.9996046423912048	b	0.999350368976593	b	0.9997005462646484	b	0.9995156526565552
195418.xml	1954	Erzählers	Der Blick des Erzählers fällt zugleich auf die Menschen , die das Geschehen trifft oder von denen es ausgeht .	Wieder steht eine geistige Deutung bereit : über der Fortuna steht die Vorsehung , die sich schon vorher durch Omina oder offensichtliche Eingriffe kundgetan hat , und sorgt für das glückliche Ende . Aber mit den Motiven und der Fügung des Geschehens haben wir doch erst einen Teil dieser Romane erfaßt . Offensichtlich liegt da für den Dichter der eigentliche Sinn seines Werkes beschlossen : in der Zeichnung , Deutung und Wertung der in die Fortuna weit verstrickten Menschen . Es ist nötig , einen Augenblick bei der Menschengestaltung zu verweilen , von der sich zugleich die Frage nach dem Erzählen beantworten läßt .	b	0.638297975063324	b	0.9996883869171144	b	0.9996501207351683	b	0.9968972206115724	b	0.9994218349456788	b	0.9972823858261108	b	0.9993671774864196	b	0.9989789724349976	b	0.9996304512023926	b	0.9992891550064088
